parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,used_cache,class,object_type,file_system_path
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 95}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_95__prompt/e05bb0271c8160c686298a4c0e1f0b36.mp4""}",95,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_95__prompt,label_experiment/nodes/node_95__prompt,label_experiment/nodes/node_95__prompt.mp4,,,,,95,95,,False,e05bb0271c8160c686298a4c0e1f0b36,cached/label_experiment/nodes/node_95__prompt/e05bb0271c8160c686298a4c0e1f0b36.mp4,/static/assets/cached/label_experiment/nodes/node_95__prompt/e05bb0271c8160c686298a4c0e1f0b36.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-11_0-13.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-11_0-13.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_95__prompt/e05bb0271c8160c686298a4c0e1f0b36.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 96}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_96__prompt/2fc929cd94cbffc1e7d4ebfec598e860.mp4""}",96,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_96__prompt,label_experiment/nodes/node_96__prompt,label_experiment/nodes/node_96__prompt.mp4,,,,,96,96,,False,2fc929cd94cbffc1e7d4ebfec598e860,cached/label_experiment/nodes/node_96__prompt/2fc929cd94cbffc1e7d4ebfec598e860.mp4,/static/assets/cached/label_experiment/nodes/node_96__prompt/2fc929cd94cbffc1e7d4ebfec598e860.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-10_0-17.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-10_0-17.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_96__prompt/2fc929cd94cbffc1e7d4ebfec598e860.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 97}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_97__prompt/ab6d4947bfe741f9e4b5f09d010c04c9.mp4""}",97,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_97__prompt,label_experiment/nodes/node_97__prompt,label_experiment/nodes/node_97__prompt.mp4,,,,,97,97,,False,ab6d4947bfe741f9e4b5f09d010c04c9,cached/label_experiment/nodes/node_97__prompt/ab6d4947bfe741f9e4b5f09d010c04c9.mp4,/static/assets/cached/label_experiment/nodes/node_97__prompt/ab6d4947bfe741f9e4b5f09d010c04c9.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-6_0-31.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-6_0-31.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_97__prompt/ab6d4947bfe741f9e4b5f09d010c04c9.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 98}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_98__prompt/e6a79d89d99cf6fa0f35dbd67e580bd9.mp4""}",98,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_98__prompt,label_experiment/nodes/node_98__prompt,label_experiment/nodes/node_98__prompt.mp4,,,,,98,98,,False,e6a79d89d99cf6fa0f35dbd67e580bd9,cached/label_experiment/nodes/node_98__prompt/e6a79d89d99cf6fa0f35dbd67e580bd9.mp4,/static/assets/cached/label_experiment/nodes/node_98__prompt/e6a79d89d99cf6fa0f35dbd67e580bd9.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-10_0-16.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-10_0-16.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_98__prompt/e6a79d89d99cf6fa0f35dbd67e580bd9.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 99}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_99__prompt/82a680de8fe2bbd891392605cb1c965e.mp4""}",99,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_99__prompt,label_experiment/nodes/node_99__prompt,label_experiment/nodes/node_99__prompt.mp4,,,,,99,99,,False,82a680de8fe2bbd891392605cb1c965e,cached/label_experiment/nodes/node_99__prompt/82a680de8fe2bbd891392605cb1c965e.mp4,/static/assets/cached/label_experiment/nodes/node_99__prompt/82a680de8fe2bbd891392605cb1c965e.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-3_0-33.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-3_0-33.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_99__prompt/82a680de8fe2bbd891392605cb1c965e.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 100}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_100__prompt/49db228955f8e8601288e40bccedbd4f.mp4""}",100,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_100__prompt,label_experiment/nodes/node_100__prompt,label_experiment/nodes/node_100__prompt.mp4,,,,,100,100,,False,49db228955f8e8601288e40bccedbd4f,cached/label_experiment/nodes/node_100__prompt/49db228955f8e8601288e40bccedbd4f.mp4,/static/assets/cached/label_experiment/nodes/node_100__prompt/49db228955f8e8601288e40bccedbd4f.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-7_0-35.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-7_0-35.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_100__prompt/49db228955f8e8601288e40bccedbd4f.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 101}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_101__prompt/cee7ab045224fa18b31aba86d588c530.mp4""}",101,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_101__prompt,label_experiment/nodes/node_101__prompt,label_experiment/nodes/node_101__prompt.mp4,,,,,101,101,,False,cee7ab045224fa18b31aba86d588c530,cached/label_experiment/nodes/node_101__prompt/cee7ab045224fa18b31aba86d588c530.mp4,/static/assets/cached/label_experiment/nodes/node_101__prompt/cee7ab045224fa18b31aba86d588c530.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-18_0-25.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-18_0-25.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_101__prompt/cee7ab045224fa18b31aba86d588c530.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 102}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_102__prompt/dc71cb6afff14ff50c7fde5f96a55b0e.mp4""}",102,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_102__prompt,label_experiment/nodes/node_102__prompt,label_experiment/nodes/node_102__prompt.mp4,,,,,102,102,,False,dc71cb6afff14ff50c7fde5f96a55b0e,cached/label_experiment/nodes/node_102__prompt/dc71cb6afff14ff50c7fde5f96a55b0e.mp4,/static/assets/cached/label_experiment/nodes/node_102__prompt/dc71cb6afff14ff50c7fde5f96a55b0e.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-21_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-21_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_102__prompt/dc71cb6afff14ff50c7fde5f96a55b0e.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 103}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_103__prompt/e19398bd0ecd8dd15b2fe4cfbdeab90b.mp4""}",103,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_103__prompt,label_experiment/nodes/node_103__prompt,label_experiment/nodes/node_103__prompt.mp4,,,,,103,103,,False,e19398bd0ecd8dd15b2fe4cfbdeab90b,cached/label_experiment/nodes/node_103__prompt/e19398bd0ecd8dd15b2fe4cfbdeab90b.mp4,/static/assets/cached/label_experiment/nodes/node_103__prompt/e19398bd0ecd8dd15b2fe4cfbdeab90b.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-21_0-23.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-21_0-23.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_103__prompt/e19398bd0ecd8dd15b2fe4cfbdeab90b.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 104}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_104__prompt/12000c6dfb68002a13850f519e11e1d4.mp4""}",104,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_104__prompt,label_experiment/nodes/node_104__prompt,label_experiment/nodes/node_104__prompt.mp4,,,,,104,104,,False,12000c6dfb68002a13850f519e11e1d4,cached/label_experiment/nodes/node_104__prompt/12000c6dfb68002a13850f519e11e1d4.mp4,/static/assets/cached/label_experiment/nodes/node_104__prompt/12000c6dfb68002a13850f519e11e1d4.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-17_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-17_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_104__prompt/12000c6dfb68002a13850f519e11e1d4.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 105}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_105__prompt/9c5d7e666cd746f8b5d610e4a25617f0.mp4""}",105,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_105__prompt,label_experiment/nodes/node_105__prompt,label_experiment/nodes/node_105__prompt.mp4,,,,,105,105,,False,9c5d7e666cd746f8b5d610e4a25617f0,cached/label_experiment/nodes/node_105__prompt/9c5d7e666cd746f8b5d610e4a25617f0.mp4,/static/assets/cached/label_experiment/nodes/node_105__prompt/9c5d7e666cd746f8b5d610e4a25617f0.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-19_0-20.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-19_0-20.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_105__prompt/9c5d7e666cd746f8b5d610e4a25617f0.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 106}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_106__prompt/7c618044900060f1071a2b17d82f1891.mp4""}",106,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_106__prompt,label_experiment/nodes/node_106__prompt,label_experiment/nodes/node_106__prompt.mp4,,,,,106,106,,False,7c618044900060f1071a2b17d82f1891,cached/label_experiment/nodes/node_106__prompt/7c618044900060f1071a2b17d82f1891.mp4,/static/assets/cached/label_experiment/nodes/node_106__prompt/7c618044900060f1071a2b17d82f1891.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-0_0-25.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-0_0-25.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_106__prompt/7c618044900060f1071a2b17d82f1891.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 107}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_107__prompt/2600daecb70214c0e4aaec949b1c91fb.mp4""}",107,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_107__prompt,label_experiment/nodes/node_107__prompt,label_experiment/nodes/node_107__prompt.mp4,,,,,107,107,,False,2600daecb70214c0e4aaec949b1c91fb,cached/label_experiment/nodes/node_107__prompt/2600daecb70214c0e4aaec949b1c91fb.mp4,/static/assets/cached/label_experiment/nodes/node_107__prompt/2600daecb70214c0e4aaec949b1c91fb.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-16_0-21.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-16_0-21.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_107__prompt/2600daecb70214c0e4aaec949b1c91fb.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 108}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_108__prompt/061f03f9aa5ec1f076d0f2923bc5e0c0.mp4""}",108,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_108__prompt,label_experiment/nodes/node_108__prompt,label_experiment/nodes/node_108__prompt.mp4,,,,,108,108,,False,061f03f9aa5ec1f076d0f2923bc5e0c0,cached/label_experiment/nodes/node_108__prompt/061f03f9aa5ec1f076d0f2923bc5e0c0.mp4,/static/assets/cached/label_experiment/nodes/node_108__prompt/061f03f9aa5ec1f076d0f2923bc5e0c0.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-19.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-19.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_108__prompt/061f03f9aa5ec1f076d0f2923bc5e0c0.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 109}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_109__prompt/4b9e44ca189fed74ea3218cd63b294ce.mp4""}",109,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_109__prompt,label_experiment/nodes/node_109__prompt,label_experiment/nodes/node_109__prompt.mp4,,,,,109,109,,False,4b9e44ca189fed74ea3218cd63b294ce,cached/label_experiment/nodes/node_109__prompt/4b9e44ca189fed74ea3218cd63b294ce.mp4,/static/assets/cached/label_experiment/nodes/node_109__prompt/4b9e44ca189fed74ea3218cd63b294ce.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-11_0-27.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-11_0-27.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_109__prompt/4b9e44ca189fed74ea3218cd63b294ce.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 110}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_110__prompt/5531b5fede77abbe48c0e218b893eca9.mp4""}",110,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_110__prompt,label_experiment/nodes/node_110__prompt,label_experiment/nodes/node_110__prompt.mp4,,,,,110,110,,False,5531b5fede77abbe48c0e218b893eca9,cached/label_experiment/nodes/node_110__prompt/5531b5fede77abbe48c0e218b893eca9.mp4,/static/assets/cached/label_experiment/nodes/node_110__prompt/5531b5fede77abbe48c0e218b893eca9.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-23_0-26.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-23_0-26.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_110__prompt/5531b5fede77abbe48c0e218b893eca9.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 111}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_111__prompt/9e966e81db924d678a1c57782997b6d1.mp4""}",111,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_111__prompt,label_experiment/nodes/node_111__prompt,label_experiment/nodes/node_111__prompt.mp4,,,,,111,111,,False,9e966e81db924d678a1c57782997b6d1,cached/label_experiment/nodes/node_111__prompt/9e966e81db924d678a1c57782997b6d1.mp4,/static/assets/cached/label_experiment/nodes/node_111__prompt/9e966e81db924d678a1c57782997b6d1.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-12_0-28.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-12_0-28.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_111__prompt/9e966e81db924d678a1c57782997b6d1.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 112}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_112__prompt/0c3c167818e0c7d67a22038b32191a3c.mp4""}",112,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_112__prompt,label_experiment/nodes/node_112__prompt,label_experiment/nodes/node_112__prompt.mp4,,,,,112,112,,False,0c3c167818e0c7d67a22038b32191a3c,cached/label_experiment/nodes/node_112__prompt/0c3c167818e0c7d67a22038b32191a3c.mp4,/static/assets/cached/label_experiment/nodes/node_112__prompt/0c3c167818e0c7d67a22038b32191a3c.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-7_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-7_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_112__prompt/0c3c167818e0c7d67a22038b32191a3c.mp4
